dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address-text,article-4-direction,article-4-direction-rules,description,document-url,documentation-url,notes,organisation,uprn
article-4-direction-area,,7010002306,2022-03-16,,"MULTIPOLYGON (((-1.797980 55.126814,-1.797920 55.126912,-1.798004 55.126926,-1.798061 55.126829,-1.797980 55.126814)))",,220,POINT(-1.797991 55.126870),article-4-direction-area,{45AC87E7-2204-4B55-997F-2CAF6BF91817},,geography,"1 Berkeley Terrace, Whalton, NE61 3XB",,,,,,,,
article-4-direction-area,,7010002307,2022-03-16,,"MULTIPOLYGON (((-1.798033 55.126875,-1.798004 55.126926,-1.798157 55.126951,-1.798183 55.126900,-1.798062 55.126880,-1.798072 55.126865,-1.798088 55.126867,-1.798108 55.126830,-1.798065 55.126822,-1.798033 55.126875)))",,220,POINT(-1.798089 55.126899),article-4-direction-area,{A9C4A665-1A58-4DD4-B7E7-5AC4D3FA54DE},,geography,"2 Berkeley Terrace, Whalton, NE61 3XB",,,,,,,,
article-4-direction-area,,7010002308,2022-03-16,,"MULTIPOLYGON (((-1.797632 55.126931,-1.797625 55.126953,-1.797594 55.126950,-1.797578 55.127001,-1.797754 55.127019,-1.797770 55.126969,-1.797737 55.126965,-1.797744 55.126943,-1.797632 55.126931)))",,220,POINT(-1.797676 55.126977),article-4-direction-area,{E87D47F5-22C8-4C4C-BC8F-263044FB9F0F},,geography,"The Post Office, Whalton, NE61 3XA",,,,,,,,
article-4-direction-area,,7010002309,2022-03-16,,"MULTIPOLYGON (((-1.797750 55.127357,-1.797776 55.127293,-1.797690 55.127281,-1.797663 55.127345,-1.797750 55.127357)))",,220,POINT(-1.797720 55.127319),article-4-direction-area,{076A890A-1FD9-46F8-BBC7-145047120379},,geography,"2 Bank Cottages, Whalton, NE61 3UY",,,,,,,,
article-4-direction-area,,7010002310,2022-03-16,,"MULTIPOLYGON (((-1.797690 55.127281,-1.797615 55.127270,-1.797588 55.127334,-1.797663 55.127345,-1.797690 55.127281)))",,220,POINT(-1.797639 55.127308),article-4-direction-area,{FB104975-BD4B-4147-968B-394CE874ED86},,geography,"3 Bank Cottages, Whalton, NE61 3UY",,,,,,,,
article-4-direction-area,,7010002311,2022-03-16,,"MULTIPOLYGON (((-1.797776 55.127293,-1.797750 55.127357,-1.797831 55.127369,-1.797858 55.127304,-1.797776 55.127293)))",,220,POINT(-1.797804 55.127331),article-4-direction-area,{52FE2F86-B96F-4F10-B13C-A04A0FEC607B},,geography,"1 Bank Cottages, Whalton, NE61 3UY",,,,,,,,
article-4-direction-area,,7010002312,2022-03-16,,"MULTIPOLYGON (((-1.797384 55.127318,-1.797465 55.127323,-1.797476 55.127260,-1.797395 55.127254,-1.797384 55.127318)))",,220,POINT(-1.797430 55.127289),article-4-direction-area,{775E3B48-7FAC-4034-B6E8-B0E8AADAAF83},,geography,"5 Bank Cottages, Whalton, NE61 3UY",,,,,,,,
article-4-direction-area,,7010002313,2022-03-16,,"MULTIPOLYGON (((-1.797225 55.127322,-1.797284 55.127326,-1.797287 55.127312,-1.797295 55.127312,-1.797303 55.127248,-1.797217 55.127243,-1.797204 55.127306,-1.797227 55.127308,-1.797225 55.127322)))",,220,POINT(-1.797255 55.127283),article-4-direction-area,{5079BDA5-7281-4271-9E99-24A334FBA4A8},,geography,"7 Bank Cottages, Whalton, NE61 3UY",,,,,,,,
article-4-direction-area,,7010002314,2022-03-16,,"MULTIPOLYGON (((-1.797476 55.127260,-1.797465 55.127323,-1.797554 55.127329,-1.797566 55.127266,-1.797476 55.127260)))",,220,POINT(-1.797515 55.127294),article-4-direction-area,{BD15771D-C837-4E94-853E-9410AB38AEDE},,geography,"4 Bank Cottages, Whalton, NE61 3UY",,,,,,,,
article-4-direction-area,,7010002315,2022-03-16,,"MULTIPOLYGON (((-1.797307 55.127334,-1.797357 55.127337,-1.797360 55.127316,-1.797384 55.127318,-1.797395 55.127254,-1.797303 55.127248,-1.797295 55.127312,-1.797310 55.127313,-1.797307 55.127334)))",,220,POINT(-1.797343 55.127289),article-4-direction-area,{42EE8EC5-842D-4EF9-8470-ACED10FCBBF6},,geography,"6 Bank Cottages, Whalton, NE61 3UY",,,,,,,,
article-4-direction-area,,7010002316,2022-03-16,,"MULTIPOLYGON (((-1.798082 55.127382,-1.798103 55.127385,-1.798094 55.127416,-1.798245 55.127436,-1.798278 55.127356,-1.798103 55.127332,-1.798082 55.127382)))",,220,POINT(-1.798178 55.127383),article-4-direction-area,{F87C17B3-1036-470C-B801-95A386BD8E8C},,geography,"Wells House Cottage, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002317,2022-03-16,,"MULTIPOLYGON (((-1.797831 55.127369,-1.797829 55.127376,-1.797898 55.127386,-1.797883 55.127424,-1.797970 55.127436,-1.797947 55.127496,-1.798050 55.127510,-1.798072 55.127450,-1.798055 55.127448,-1.798103 55.127332,-1.797908 55.127306,-1.797890 55.127349,-1.797841 55.127342,-1.797831 55.127369)))",,220,POINT(-1.797984 55.127395),article-4-direction-area,{A6088090-C6B2-49F5-AC25-579847940BE4},,geography,"Wells House, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002318,2022-03-16,,"MULTIPOLYGON (((-1.797165 55.127290,-1.797191 55.127292,-1.797193 55.127280,-1.797209 55.127282,-1.797217 55.127243,-1.797000 55.127224,-1.796989 55.127280,-1.797030 55.127283,-1.797025 55.127306,-1.797096 55.127310,-1.797100 55.127286,-1.797165 55.127290)))",,220,POINT(-1.797095 55.127264),article-4-direction-area,{D102EBA8-7E45-46CE-A375-222BDAA36A8F},,geography,"Moore House Lodge, Whalton, NE61 3UX",,,,,,,,
article-4-direction-area,,7010002319,2022-03-16,,"MULTIPOLYGON (((-1.796192 55.127470,-1.796344 55.127478,-1.796335 55.127532,-1.796418 55.127537,-1.796438 55.127423,-1.796494 55.127426,-1.796487 55.127464,-1.796543 55.127467,-1.796550 55.127432,-1.796574 55.127434,-1.796596 55.127447,-1.796634 55.127448,-1.796636 55.127437,-1.796675 55.127438,-1.796683 55.127390,-1.796658 55.127389,-1.796664 55.127346,-1.796641 55.127343,-1.796645 55.127321,-1.796347 55.127303,-1.796339 55.127318,-1.796142 55.127310,-1.796129 55.127371,-1.796282 55.127379,-1.796278 55.127398,-1.796339 55.127402,-1.796343 55.127377,-1.796361 55.127378,-1.796349 55.127450,-1.796196 55.127441,-1.796192 55.127470)))",,220,POINT(-1.796421 55.127390),article-4-direction-area,{F7F9377A-50B9-4C51-94C9-4E27A40764AC},,geography,"Moore House, Whalton, NE61 3UX",,,,,,,,
article-4-direction-area,,7010002320,2022-03-16,,"MULTIPOLYGON (((-1.796638 55.126878,-1.796622 55.126924,-1.796879 55.126955,-1.796897 55.126908,-1.796756 55.126891,-1.796764 55.126863,-1.796621 55.126850,-1.796638 55.126878)))",,220,POINT(-1.796745 55.126906),article-4-direction-area,{35E8FB32-42D4-42EB-975B-BD6C340226CC},,geography,"Corner House, Whalton, NE61 3XA",,,,,,,,
article-4-direction-area,,7010002321,2022-03-16,,"MULTIPOLYGON (((-1.796531 55.126422,-1.796748 55.126505,-1.796794 55.126465,-1.796746 55.126447,-1.796760 55.126434,-1.796636 55.126386,-1.796622 55.126398,-1.796578 55.126382,-1.796531 55.126422)))",,220,POINT(-1.796667 55.126439),article-4-direction-area,{F1CB150A-8903-4404-B5A2-F4D560E8E472},,geography,"The Rectory, Whalton, NE61 3UX",,,,,,,,
article-4-direction-area,,7010002322,2022-03-16,,"MULTIPOLYGON (((-1.793358 55.126805,-1.793356 55.126880,-1.793574 55.126883,-1.793578 55.126807,-1.793479 55.126806,-1.793479 55.126794,-1.793390 55.126793,-1.793388 55.126805,-1.793358 55.126805)))",,220,POINT(-1.793465 55.126841),article-4-direction-area,{F5D6A9FB-51AB-4EBF-9F4F-F13B7F3FC3EF},,geography,"Glebe Cottage, Whalton, NE61 3UU",,,,,,,,
article-4-direction-area,,7010002323,2022-03-16,,"MULTIPOLYGON (((-1.792619 55.127166,-1.792702 55.127168,-1.792700 55.127251,-1.792763 55.127252,-1.792773 55.127109,-1.792621 55.127106,-1.792619 55.127166)))",,220,POINT(-1.792710 55.127164),article-4-direction-area,{CA6639DA-71B7-477F-9D4F-A3F70921484D},,geography,"1 Dairy Cottage, Whalton, NE61 3UT",,,,,,,,
article-4-direction-area,,7010002324,2022-03-16,,"MULTIPOLYGON (((-1.792621 55.127106,-1.792479 55.127104,-1.792476 55.127163,-1.792619 55.127166,-1.792621 55.127106)))",,220,POINT(-1.792549 55.127135),article-4-direction-area,{C3668544-C703-4405-A4B0-5EE83E265F1B},,geography,"Manor Cottage, Whalton, NE61 3UT",,,,,,,,
article-4-direction-area,,7010002325,2022-03-16,,"MULTIPOLYGON (((-1.648559 55.196268,-1.648508 55.196270,-1.648501 55.196219,-1.648405 55.196224,-1.648420 55.196307,-1.648563 55.196299,-1.648559 55.196268)))",,220,POINT(-1.648472 55.196266),article-4-direction-area,{FF69B028-E373-4BDC-A6CA-6CAB6B096527},,geography,"Lilac Cottage, 3 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002326,2022-03-16,,"MULTIPOLYGON (((-1.648562 55.196427,-1.648550 55.196371,-1.648534 55.196373,-1.648530 55.196363,-1.648426 55.196370,-1.648437 55.196437,-1.648562 55.196427)))",,220,POINT(-1.648492 55.196400),article-4-direction-area,{5BBA70D2-60D0-4037-BE90-017CF8C9312E},,geography,"4 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002327,2022-03-16,,"MULTIPOLYGON (((-1.648545 55.197054,-1.648554 55.197101,-1.648719 55.197092,-1.648710 55.197041,-1.648545 55.197054)))",,220,POINT(-1.648633 55.197072),article-4-direction-area,{515AB516-B005-4C60-9084-64E0788AA70C},,geography,"Longwood Cottage, 11A Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002328,2022-03-16,,"MULTIPOLYGON (((-1.648710 55.197041,-1.648706 55.196993,-1.648536 55.197007,-1.648545 55.197054,-1.648710 55.197041)))",,220,POINT(-1.648624 55.197024),article-4-direction-area,{9C6F6796-5E25-4D5A-845F-C0F05F99A9FC},,geography,"11 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002329,2022-03-16,,"MULTIPOLYGON (((-1.648667 55.197195,-1.648734 55.197185,-1.648719 55.197092,-1.648554 55.197101,-1.648563 55.197150,-1.648658 55.197143,-1.648667 55.197195)))",,220,POINT(-1.648657 55.197134),article-4-direction-area,{D9417FB6-59B7-40B9-B7C6-F7F0CC2F69C4},,geography,"12 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002330,2022-03-16,,"MULTIPOLYGON (((-1.648494 55.196905,-1.648504 55.196952,-1.648520 55.196951,-1.648523 55.196961,-1.648623 55.196955,-1.648619 55.196936,-1.648650 55.196934,-1.648643 55.196894,-1.648494 55.196905)))",,220,POINT(-1.648571 55.196927),article-4-direction-area,{C1DF27B5-53F4-4732-B65E-872B639344E1},,geography,"10 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002331,2022-03-16,,"MULTIPOLYGON (((-1.648611 55.196895,-1.648598 55.196835,-1.648481 55.196844,-1.648494 55.196905,-1.648611 55.196895)))",,220,POINT(-1.648546 55.196870),article-4-direction-area,{26F74015-8B21-41A5-BA20-6D0657715FDE},,geography,"9 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002332,2022-03-16,,"MULTIPOLYGON (((-1.648598 55.196835,-1.648593 55.196811,-1.648625 55.196809,-1.648617 55.196771,-1.648586 55.196773,-1.648583 55.196760,-1.648481 55.196767,-1.648484 55.196780,-1.648468 55.196781,-1.648481 55.196844,-1.648598 55.196835)))",,220,POINT(-1.648542 55.196801),article-4-direction-area,{EB98C363-D162-42A7-A223-FC38DB3C8454},,geography,"8 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002333,2022-03-16,,"MULTIPOLYGON (((-1.648953 55.197857,-1.648986 55.197922,-1.649138 55.197901,-1.649125 55.197871,-1.649090 55.197876,-1.649080 55.197854,-1.649011 55.197864,-1.649005 55.197850,-1.648953 55.197857)))",,220,POINT(-1.649039 55.197886),article-4-direction-area,{90917A59-328C-4DEF-ABF3-075B64C74993},,geography,"30 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002334,2022-03-16,,"MULTIPOLYGON (((-1.648878 55.197937,-1.648986 55.197922,-1.648945 55.197841,-1.648838 55.197855,-1.648878 55.197937)))",,220,POINT(-1.648912 55.197889),article-4-direction-area,{87BDA12F-161E-419A-9572-E07E0CBA4961},,geography,"29 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002335,2022-03-16,,"MULTIPOLYGON (((-1.648838 55.197855,-1.648743 55.197868,-1.648784 55.197949,-1.648878 55.197937,-1.648838 55.197855)))",,220,POINT(-1.648811 55.197902),article-4-direction-area,{8236E909-DAD0-4246-A5E0-D3DBA8521E39},,geography,"26 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002336,2022-03-16,,"MULTIPOLYGON (((-1.648676 55.197964,-1.648784 55.197949,-1.648743 55.197868,-1.648638 55.197882,-1.648676 55.197964)))",,220,POINT(-1.648710 55.197916),article-4-direction-area,{AEDD0A3B-5123-4A68-A89E-51345F73FEFA},,geography,"25 Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002337,2022-03-16,,"MULTIPOLYGON (((-1.647143 55.196116,-1.646979 55.196139,-1.647020 55.196234,-1.647119 55.196221,-1.647115 55.196210,-1.647171 55.196202,-1.647143 55.196116)))",,220,POINT(-1.647076 55.196174),article-4-direction-area,{1EF12ACA-B039-42D5-B325-7A70188CBC7F},,geography,"Byways, Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002338,2022-03-16,,"MULTIPOLYGON (((-1.647171 55.196202,-1.647226 55.196194,-1.647231 55.196208,-1.647290 55.196200,-1.647273 55.196158,-1.647359 55.196138,-1.647331 55.196074,-1.647212 55.196090,-1.647219 55.196105,-1.647143 55.196116,-1.647171 55.196202)))",,220,POINT(-1.647247 55.196139),article-4-direction-area,{2AAE44C6-A441-4665-AEBA-CA193E21EC08},,geography,"Ancroft House, Longhirst Village, Longhirst, NE61 3LT",,,,,,,,
article-4-direction-area,,7010002339,2022-03-16,,"MULTIPOLYGON (((-1.647317 55.196899,-1.647336 55.196962,-1.647446 55.196951,-1.647393 55.196771,-1.647297 55.196778,-1.647301 55.196797,-1.647130 55.196813,-1.647145 55.196862,-1.647301 55.196848,-1.647317 55.196899)))",,220,POINT(-1.647323 55.196857),article-4-direction-area,{F7D05784-13A9-40A4-8C01-FADA9321FC38},,geography,"Barebacks, Longhirst Village, Longhirst, NE61 3LX",,,,,,,,
article-4-direction-area,,7010002340,2022-03-16,,"MULTIPOLYGON (((-1.647860 55.196911,-1.648004 55.196898,-1.647949 55.196716,-1.647684 55.196741,-1.647700 55.196796,-1.647862 55.196779,-1.647882 55.196846,-1.647838 55.196850,-1.647860 55.196911)))",,220,POINT(-1.647876 55.196803),article-4-direction-area,{552AB299-DCAF-408B-84BF-A0C16A65E21C},,geography,"Barnacre, Longhirst, NE61 3LX",,,,,,,,
article-4-direction-area,,7010002341,2022-03-16,,"MULTIPOLYGON (((-1.648415 55.196004,-1.648416 55.196020,-1.648371 55.196022,-1.648377 55.196064,-1.648363 55.196065,-1.648367 55.196088,-1.648347 55.196089,-1.648351 55.196114,-1.648370 55.196113,-1.648373 55.196130,-1.648390 55.196129,-1.648396 55.196160,-1.648544 55.196151,-1.648529 55.196059,-1.648559 55.196057,-1.648552 55.196010,-1.648456 55.196015,-1.648453 55.196002,-1.648415 55.196004)))",,220,POINT(-1.648457 55.196082),article-4-direction-area,{17E1275D-303A-44D6-A45A-102C89A102EE},,geography,"Cherry Burn, 2 Longhirst Village, Longhirst, NE61 3LX",,,,,,,,
article-4-direction-area,,7010002342,2022-03-16,,"MULTIPOLYGON (((-1.649251 55.196258,-1.649352 55.196247,-1.649301 55.196051,-1.649321 55.196040,-1.649298 55.196026,-1.649276 55.196032,-1.649276 55.196039,-1.649158 55.196051,-1.649173 55.196107,-1.649192 55.196105,-1.649203 55.196134,-1.649177 55.196137,-1.649193 55.196184,-1.649230 55.196180,-1.649237 55.196207,-1.649197 55.196209,-1.649206 55.196235,-1.649241 55.196232,-1.649251 55.196258)))",,220,POINT(-1.649260 55.196143),article-4-direction-area,{4550E743-A764-4484-9108-92735FFFD5EB},,geography,"Glebe Cottage, Longhirst, NE61 3LJ",,,,,,,,
article-4-direction-area,,7010002343,2022-03-16,,"MULTIPOLYGON (((-1.648105 55.195674,-1.648124 55.195726,-1.648306 55.195705,-1.648327 55.195767,-1.648406 55.195758,-1.648365 55.195640,-1.648105 55.195674)))",,220,POINT(-1.648274 55.195696),article-4-direction-area,{77EF69FB-FC8C-4EBE-92A0-B15BA406A373},,geography,"Inglenook, Longhirst, NE61 3LJ",,,,,,,,
article-4-direction-area,,7010002344,2022-03-16,,"MULTIPOLYGON (((-1.647880 55.197248,-1.647843 55.197252,-1.647841 55.197241,-1.647800 55.197246,-1.647802 55.197256,-1.647656 55.197270,-1.647677 55.197342,-1.647901 55.197319,-1.647880 55.197248)))",,220,POINT(-1.647779 55.197294),article-4-direction-area,{BF8CE268-7A0F-4433-B747-034C20DE9BAD},,geography,"Rutherglen, Longhirst Village, Longhirst, NE61 3LX",,,,,,,,
article-4-direction-area,,7010002345,2022-03-16,,"MULTIPOLYGON (((-1.647980 55.195037,-1.647874 55.195050,-1.647906 55.195142,-1.648013 55.195130,-1.647980 55.195037)))",,220,POINT(-1.647943 55.195090),article-4-direction-area,{EF7BDC6E-DBDE-4078-AE0B-E46D44C7C1C7},,geography,"1 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002346,2022-03-16,,"MULTIPOLYGON (((-1.648013 55.195130,-1.648096 55.195120,-1.648062 55.195028,-1.647980 55.195037,-1.648013 55.195130)))",,220,POINT(-1.648038 55.195079),article-4-direction-area,{28AE91C2-EB04-45BC-AA67-41B69E92C0B8},,geography,"2 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002347,2022-03-16,,"MULTIPOLYGON (((-1.648222 55.195007,-1.648124 55.195021,-1.648162 55.195113,-1.648254 55.195101,-1.648222 55.195007)))",,220,POINT(-1.648190 55.195060),article-4-direction-area,{097A2F9E-9EB5-425D-8500-159FCA0B139B},,geography,"3 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002348,2022-03-16,,"MULTIPOLYGON (((-1.648222 55.195007,-1.648254 55.195101,-1.648353 55.195087,-1.648312 55.194994,-1.648222 55.195007)))",,220,POINT(-1.648286 55.195048),article-4-direction-area,{F6296AAF-B9CB-472A-940C-CED55953DA51},,geography,"4 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002349,2022-03-16,,"MULTIPOLYGON (((-1.648568 55.195179,-1.648536 55.195113,-1.648423 55.195132,-1.648456 55.195198,-1.648568 55.195179)))",,220,POINT(-1.648496 55.195155),article-4-direction-area,{9B9B7E06-2F6B-4031-AD9F-6089077E09D2},,geography,"6 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002350,2022-03-16,,"MULTIPOLYGON (((-1.648397 55.195079,-1.648423 55.195132,-1.648536 55.195113,-1.648494 55.195029,-1.648381 55.195047,-1.648397 55.195079)))",,220,POINT(-1.648458 55.195080),article-4-direction-area,{5301F810-7EF3-40C2-890D-B4E281D266E4},,geography,"5 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002351,2022-03-16,,"MULTIPOLYGON (((-1.648428 55.195285,-1.648401 55.195230,-1.648345 55.195239,-1.648333 55.195214,-1.648153 55.195243,-1.648193 55.195324,-1.648428 55.195285)))",,220,POINT(-1.648284 55.195268),article-4-direction-area,{E3E4667D-C463-4172-ABD4-E827868B27E5},,geography,"8 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002352,2022-03-16,,"MULTIPOLYGON (((-1.648456 55.195198,-1.648466 55.195219,-1.648401 55.195230,-1.648428 55.195285,-1.648502 55.195273,-1.648508 55.195286,-1.648533 55.195282,-1.648528 55.195271,-1.648607 55.195257,-1.648568 55.195179,-1.648456 55.195198)))",,220,POINT(-1.648507 55.195236),article-4-direction-area,{DA82F7FA-6B5C-414C-90DC-514EFD771173},,geography,"7 Stable Close, Longhirst, NE61 3BE",,,,,,,,
article-4-direction-area,,7010002353,2022-03-16,,"MULTIPOLYGON (((-1.647850 55.198019,-1.648040 55.197990,-1.647999 55.197900,-1.647808 55.197928,-1.647850 55.198019)))",,220,POINT(-1.647924 55.197959),article-4-direction-area,{EA1BD734-EDC3-473F-B5CB-0FE953FC0DDC},,geography,"The Beeches, Longhirst Village, Longhirst, NE61 3LX",,,,,,,,
article-4-direction-area,,7010002354,2022-03-16,,"MULTIPOLYGON (((-1.646516 55.195942,-1.646531 55.195760,-1.646440 55.195756,-1.646435 55.195789,-1.646396 55.195790,-1.646392 55.195826,-1.646429 55.195830,-1.646419 55.195938,-1.646516 55.195942)))",,220,POINT(-1.646471 55.195847),article-4-direction-area,{AFF7045C-DE27-4F43-AAD2-FB5D03F0E6C4},,geography,"The Coachhouse, Longhirst, NE61 3LU",,,,,,,,
article-4-direction-area,,7010002355,2022-03-16,,"MULTIPOLYGON (((-1.647614 55.195758,-1.647614 55.195731,-1.647587 55.195731,-1.647588 55.195678,-1.647526 55.195678,-1.647527 55.195651,-1.647296 55.195651,-1.647297 55.195716,-1.647323 55.195715,-1.647325 55.195735,-1.647389 55.195734,-1.647389 55.195751,-1.647556 55.195751,-1.647557 55.195764,-1.647614 55.195764,-1.647614 55.195758)))",,220,POINT(-1.647450 55.195703),article-4-direction-area,{79F7D1EF-E9D7-493A-A986-7C108378D56D},,geography,"The Old Vicarage, Longhirst, NE61 3LU",,,,,,,,
article-4-direction-area,,7010002356,2022-03-16,,"MULTIPOLYGON (((-1.648034 55.195490,-1.648319 55.195448,-1.648302 55.195403,-1.648243 55.195409,-1.648236 55.195403,-1.648012 55.195436,-1.648015 55.195447,-1.647993 55.195451,-1.648006 55.195481,-1.648025 55.195479,-1.648034 55.195490)))",,220,POINT(-1.648155 55.195444),article-4-direction-area,{BC82DD0E-476D-4D0C-AF1F-32965065AAAB},,geography,"Wansford House, Longhirst, NE61 3LW",,,,,,,,
